"REF_DATE","GEO","DGUID","Self-reported cannabis use in the past three months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","British Columbia","2016A000259","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100619","11.3","15.2","","","","1"
"2019-10","British Columbia","2016A000259","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100641","11.4","23.6","","","","1"
"2019-10","Whitehorse (Yukon)","2016A000260","Number of people","Number","223","thousands","3","v1038100576","12.1","","..","","","1"
"2019-10","Whitehorse (Yukon)","2016A000260","Percentage of people","Percent","239","units","0","v1038100598","12.2","","..","","","1"
"2019-10","Whitehorse (Yukon)","2016A000260","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100620","12.3","","..","","","1"
"2019-10","Whitehorse (Yukon)","2016A000260","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100642","12.4","","..","","","1"
"2019-10","Yellowknife (Northwest Territories)","2016A000261","Number of people","Number","223","thousands","3","v1038100577","13.1","","..","","","1"
"2019-10","Yellowknife (Northwest Territories)","2016A000261","Percentage of people","Percent","239","units","0","v1038100599","13.2","","..","","","1"
"2019-10","Yellowknife (Northwest Territories)","2016A000261","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100621","13.3","","..","","","1"
"2019-10","Yellowknife (Northwest Territories)","2016A000261","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100643","13.4","","..","","","1"
"2019-10","Iqaluit (Nunavut)","2016A000262","Number of people","Number","223","thousands","3","v1038100578","14.1","","..","","","1"
"2019-10","Iqaluit (Nunavut)","2016A000262","Percentage of people","Percent","239","units","0","v1038100600","14.2","","..","","","1"
"2019-10","Iqaluit (Nunavut)","2016A000262","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100622","14.3","","..","","","1"
"2019-10","Iqaluit (Nunavut)","2016A000262","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100644","14.4","","..","","","1"
"2019-10","Canada, females","2016A000011124","Number of people","Number","223","thousands","3","v1038100579","15.1","2325.0","","","","1"
"2019-10","Canada, females","2016A000011124","Percentage of people","Percent","239","units","0","v1038100601","15.2","15.1","","","","1"
"2019-10","Canada, females","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100623","15.3","13.2","","","","1"
"2019-10","Canada, females","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100645","15.4","17.2","","","","1"
"2019-10","Canada, males","2016A000011124","Number of people","Number","223","thousands","3","v1038100580","16.1","2779.5","","","","1"
"2019-10","Canada, males","2016A000011124","Percentage of people","Percent","239","units","0","v1038100602","16.2","18.4","","","","1"
"2019-10","Canada, males","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100624","16.3","16.1","","","","1"
"2019-10","Canada, males","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100646","16.4","21.1","","","","1"
"2019-10","Canada, ages 15 to 24","2016A000011124","Number of people","Number","223","thousands","3","v1038100581","17.1","968.7","","","","1"
"2019-10","Canada, ages 15 to 24","2016A000011124","Percentage of people","Percent","239","units","0","v1038100603","17.2","24.0","","","","1"
"2019-10","Canada, ages 15 to 24","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100625","17.3","17.9","","","","1"
"2019-10","Canada, ages 15 to 24","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100647","17.4","31.4","","","","1"
"2019-10","Canada, ages 25 to 34","2016A000011124","Number of people","Number","223","thousands","3","v1038100582","18.1","1493.8","","","","1"
"2019-10","Canada, ages 25 to 34","2016A000011124","Percentage of people","Percent","239","units","0","v1038100604","18.2","26.9","","","","1"
"2019-10","Canada, ages 25 to 34","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100626","18.3","22.0","","","","1"
"2019-10","Canada, ages 25 to 34","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100648","18.4","32.4","","","","1"
"2019-10","Canada, ages 35 to 44","2016A000011124","Number of people","Number","223","thousands","3","v1038100583","19.1","1000.4","","","","1"
"2019-10","Canada, ages 35 to 44","2016A000011124","Percentage of people","Percent","239","units","0","v1038100605","19.2","20.1","","","","1"
"2019-10","Canada, ages 35 to 44","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100627","19.3","16.7","","","","1"
"2019-10","Canada, ages 35 to 44","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100649","19.4","24.0","","","","1"
"2019-10","Canada, ages 45 to 54","2016A000011124","Number of people","Number","223","thousands","3","v1038100584","20.1","731.8","","","","1"
"2019-10","Canada, ages 45 to 54","2016A000011124","Percentage of people","Percent","239","units","0","v1038100606","20.2","15.7","","","","1"
"2019-10","Canada, ages 45 to 54","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100628","20.3","12.3","","","","1"
"2019-10","Canada, ages 45 to 54","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100650","20.4","19.8","","","","1"
"2019-10","Canada, ages 55 to 64","2016A000011124","Number of people","Number","223","thousands","3","v1038100585","21.1","539.7","","","","1"
"2019-10","Canada, ages 55 to 64","2016A000011124","Percentage of people","Percent","239","units","0","v1038100607","21.2","10.7","","","","1"
"2019-10","Canada, ages 55 to 64","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100629","21.3","8.2","","","","1"
"2019-10","Canada, ages 55 to 64","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100651","21.4","13.7","","","","1"
"2019-10","Canada, ages 65 years and older","2016A000011124","Number of people","Number","223","thousands","3","v1038100586","22.1","385.1","","","","1"
"2019-10","Canada, ages 65 years and older","2016A000011124","Percentage of people","Percent","239","units","0","v1038100608","22.2","6.1","","","","1"
"2019-10","Canada, ages 65 years and older","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100630","22.3","4.7","","","","1"
"2019-10","Canada, ages 65 years and older","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100652","22.4","7.9","","","","1"
"2020-10","Canada","2016A000011124","Number of people","Number","223","thousands","3","v1038100565","1.1","6184.3","","","","1"
"2020-10","Canada","2016A000011124","Percentage of people","Percent","239","units","0","v1038100587","1.2","20.0","","","","1"
"2020-10","Canada","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100609","1.3","18.3","","","","1"
"2020-10","Canada","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100631","1.4","21.8","","","","1"
"2020-10","Newfoundland and Labrador","2016A000210","Number of people","Number","223","thousands","3","v1038100566","2.1","84.9","","","","1"
"2020-10","Newfoundland and Labrador","2016A000210","Percentage of people","Percent","239","units","0","v1038100588","2.2","19.5","","","","1"
"2020-10","Newfoundland and Labrador","2016A000210","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100610","2.3","15.2","","","","1"
"2020-10","Newfoundland and Labrador","2016A000210","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100632","2.4","24.7","","","","1"
"2020-10","Prince Edward Island","2016A000211","Number of people","Number","223","thousands","3","v1038100567","3.1","29.3","","","","1"
"2020-10","Prince Edward Island","2016A000211","Percentage of people","Percent","239","units","0","v1038100589","3.2","22.3","","","","1"
"2020-10","Prince Edward Island","2016A000211","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100611","3.3","17.9","","","","1"
"2020-10","Prince Edward Island","2016A000211","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100633","3.4","27.4","","","","1"
"2020-10","Nova Scotia","2016A000212","Number of people","Number","223","thousands","3","v1038100568","4.1","223.2","","","","1"
"2020-10","Nova Scotia","2016A000212","Percentage of people","Percent","239","units","0","v1038100590","4.2","27.3","","","","1"
"2020-10","Nova Scotia","2016A000212","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100612","4.3","22.1","","","","1"
"2020-10","Nova Scotia","2016A000212","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100634","4.4","33.3","","","","1"
"2020-10","New Brunswick","2016A000213","Number of people","Number","223","thousands","3","v1038100569","5.1","115.3","","","","1"
"2020-10","New Brunswick","2016A000213","Percentage of people","Percent","239","units","0","v1038100591","5.2","18.2","","","","1"
"2020-10","New Brunswick","2016A000213","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100613","5.3","14.0","","","","1"
"2020-10","New Brunswick","2016A000213","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100635","5.4","23.3","","","","1"
"2020-10","Quebec","2016A000224","Number of people","Number","223","thousands","3","v1038100570","6.1","748.9","","","","1"
"2020-10","Quebec","2016A000224","Percentage of people","Percent","239","units","0","v1038100592","6.2","10.6","","","","1"
"2020-10","Quebec","2016A000224","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100614","6.3","8.3","","","","1"
"2020-10","Quebec","2016A000224","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100636","6.4","13.3","","","","1"
"2020-10","Ontario","2016A000235","Number of people","Number","223","thousands","3","v1038100571","7.1","2828.0","","","","1"
"2020-10","Ontario","2016A000235","Percentage of people","Percent","239","units","0","v1038100593","7.2","23.1","","","","1"
"2020-10","Ontario","2016A000235","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100615","7.3","19.8","","","","1"
"2020-10","Ontario","2016A000235","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100637","7.4","26.7","","","","1"
"2020-10","Manitoba","2016A000246","Number of people","Number","223","thousands","3","v1038100572","8.1","233.6","","","","1"
"2020-10","Manitoba","2016A000246","Percentage of people","Percent","239","units","0","v1038100594","8.2","22.4","","","","1"
"2020-10","Manitoba","2016A000246","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100616","8.3","18.0","","","","1"
"2020-10","Manitoba","2016A000246","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100638","8.4","27.7","","","","1"
"2020-10","Saskatchewan","2016A000247","Number of people","Number","223","thousands","3","v1038100573","9.1","124.3","","","","1"
"2020-10","Saskatchewan","2016A000247","Percentage of people","Percent","239","units","0","v1038100595","9.2","13.9","","","","1"
"2020-10","Saskatchewan","2016A000247","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100617","9.3","10.2","","","","1"
"2020-10","Saskatchewan","2016A000247","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100639","9.4","18.7","","","","1"
"2020-10","Alberta","2016A000248","Number of people","Number","223","thousands","3","v1038100574","10.1","766.8","","","","1"
"2020-10","Alberta","2016A000248","Percentage of people","Percent","239","units","0","v1038100596","10.2","21.7","","","","1"
"2020-10","Alberta","2016A000248","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100618","10.3","17.5","","","","1"
"2020-10","Alberta","2016A000248","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100640","10.4","26.6","","","","1"
"2020-10","British Columbia","2016A000259","Number of people","Number","223","thousands","3","v1038100575","11.1","1030.2","","","","1"
"2020-10","British Columbia","2016A000259","Percentage of people","Percent","239","units","0","v1038100597","11.2","24.8","","","","1"
"2020-10","British Columbia","2016A000259","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100619","11.3","20.9","","","","1"
"2020-10","British Columbia","2016A000259","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100641","11.4","29.1","","","","1"
"2020-10","Whitehorse (Yukon)","2016A000260","Number of people","Number","223","thousands","3","v1038100576","12.1","","..","","","1"
"2020-10","Whitehorse (Yukon)","2016A000260","Percentage of people","Percent","239","units","0","v1038100598","12.2","","..","","","1"
"2020-10","Whitehorse (Yukon)","2016A000260","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100620","12.3","","..","","","1"
"2020-10","Whitehorse (Yukon)","2016A000260","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100642","12.4","","..","","","1"
"2020-10","Yellowknife (Northwest Territories)","2016A000261","Number of people","Number","223","thousands","3","v1038100577","13.1","","..","","","1"
"2020-10","Yellowknife (Northwest Territories)","2016A000261","Percentage of people","Percent","239","units","0","v1038100599","13.2","","..","","","1"
"2020-10","Yellowknife (Northwest Territories)","2016A000261","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100621","13.3","","..","","","1"
"2020-10","Yellowknife (Northwest Territories)","2016A000261","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100643","13.4","","..","","","1"
"2020-10","Iqaluit (Nunavut)","2016A000262","Number of people","Number","223","thousands","3","v1038100578","14.1","","..","","","1"
"2020-10","Iqaluit (Nunavut)","2016A000262","Percentage of people","Percent","239","units","0","v1038100600","14.2","","..","","","1"
"2020-10","Iqaluit (Nunavut)","2016A000262","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100622","14.3","","..","","","1"
"2020-10","Iqaluit (Nunavut)","2016A000262","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100644","14.4","","..","","","1"
"2020-10","Canada, females","2016A000011124","Number of people","Number","223","thousands","3","v1038100579","15.1","2876.2","","","","1"
"2020-10","Canada, females","2016A000011124","Percentage of people","Percent","239","units","0","v1038100601","15.2","18.4","","","","1"
"2020-10","Canada, females","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100623","15.3","16.1","","","","1"
"2020-10","Canada, females","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100645","15.4","21.0","","","","1"
"2020-10","Canada, males","2016A000011124","Number of people","Number","223","thousands","3","v1038100580","16.1","3210.8","","","","1"
"2020-10","Canada, males","2016A000011124","Percentage of people","Percent","239","units","0","v1038100602","16.2","21.1","","","","1"
"2020-10","Canada, males","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100624","16.3","18.8","","","","1"
"2020-10","Canada, males","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100646","16.4","23.5","","","","1"
"2020-10","Canada, ages 15 to 24","2016A000011124","Number of people","Number","223","thousands","3","v1038100581","17.1","1240.1","","","","1"
"2020-10","Canada, ages 15 to 24","2016A000011124","Percentage of people","Percent","239","units","0","v1038100603","17.2","31.3","","","","1"
"2020-10","Canada, ages 15 to 24","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100625","17.3","24.5","","","","1"
"2020-10","Canada, ages 15 to 24","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100647","17.4","39.1","","","","1"
"2020-10","Canada, ages 25 to 34","2016A000011124","Number of people","Number","223","thousands","3","v1038100582","18.1","1810.7","","","","1"
"2020-10","Canada, ages 25 to 34","2016A000011124","Percentage of people","Percent","239","units","0","v1038100604","18.2","32.1","","","","1"
"2020-10","Canada, ages 25 to 34","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100626","18.3","26.8","","","","1"
"2020-10","Canada, ages 25 to 34","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100648","18.4","38.0","","","","1"
"2020-10","Canada, ages 35 to 44","2016A000011124","Number of people","Number","223","thousands","3","v1038100583","19.1","1421.8","","","","1"
"2020-10","Canada, ages 35 to 44","2016A000011124","Percentage of people","Percent","239","units","0","v1038100605","19.2","28.2","","","","1"
"2020-10","Canada, ages 35 to 44","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100627","19.3","24.1","","","","1"
"2020-10","Canada, ages 35 to 44","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100649","19.4","32.6","","","","1"
"2020-10","Canada, ages 45 to 54","2016A000011124","Number of people","Number","223","thousands","3","v1038100584","20.1","581.5","","","","1"
"2020-10","Canada, ages 45 to 54","2016A000011124","Percentage of people","Percent","239","units","0","v1038100606","20.2","12.4","","","","1"
"2020-10","Canada, ages 45 to 54","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100628","20.3","9.7","","","","1"
"2020-10","Canada, ages 45 to 54","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100650","20.4","15.7","","","","1"
"2020-10","Canada, ages 55 to 64","2016A000011124","Number of people","Number","223","thousands","3","v1038100585","21.1","662.5","","","","1"
"2020-10","Canada, ages 55 to 64","2016A000011124","Percentage of people","Percent","239","units","0","v1038100607","21.2","13.0","","","","1"
"2020-10","Canada, ages 55 to 64","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100629","21.3","10.4","","","","1"
"2020-10","Canada, ages 55 to 64","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100651","21.4","16.1","","","","1"
"2020-10","Canada, ages 65 years and older","2016A000011124","Number of people","Number","223","thousands","3","v1038100586","22.1","467.7","","","","1"
"2020-10","Canada, ages 65 years and older","2016A000011124","Percentage of people","Percent","239","units","0","v1038100608","22.2","7.1","","","","1"
"2020-10","Canada, ages 65 years and older","2016A000011124","Lower limit, 95% confidence interval","Percent","239","units","0","v1038100630","22.3","5.7","","","","1"
"2020-10","Canada, ages 65 years and older","2016A000011124","Upper limit, 95% confidence interval","Percent","239","units","0","v1038100652","22.4","8.8","","","","1"
